#,Job_ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,c0: Cooling,c1: Interior Lighting,c2: Interior Equipment,Total energy consumption
4895,EP_G000004895,14.71280259,0.836968756,8.009061242,0.912510453,13.51497531,0.991817536,25.43598248,27.54285532,19,189208.97,36916.92,201516.23,427642.12
4896,EP_G000004896,11.28093589,0.889943904,7.210086707,0.916892062,12.68375991,0.925631668,23.63247802,24.97592078,18,202352.56,26801.35,161793.34,390947.25
4897,EP_G000004897,13.39477976,0.848156267,8.051086185,0.883678413,13.51035279,0.747308218,24.66843417,23.13847446,18,167939.95,28843.42,139136.44,335919.81
4898,EP_G000004898,12.51632704,0.875441664,7.124083949,0.82622617,13.87867511,0.834029816,24.92808028,25.63836746,19,195284.16,29732.68,174017.36,399034.2
4899,EP_G000004899,15.45114934,0.915833565,5.833531932,0.721838365,13.03988844,0.729980375,25.08652931,25.03200577,19,167612.63,21270.49,143102.77,331985.89
4900,EP_G000004900,14.65425435,0.786319863,7.139525572,0.905286204,12.9650831,0.805864593,25.07365177,24.07215253,17,145626.16,23011.12,130893.81,299531.09
4901,EP_G000004901,12.9457329,0.719350718,7.137281211,0.748410074,11.5172498,0.913022602,25.7463148,27.39071701,17,149687.97,19017.57,131738.3,300443.84
4902,EP_G000004902,11.23532336,0.76479102,6.25019646,0.717762274,14.3788429,0.81490208,24.64297758,22.52737116,18,180461.45,18187.47,161474.44,360123.36
4903,EP_G000004903,11.84052947,0.891885909,5.989891806,0.793826697,13.97050055,0.95888332,25.10548014,26.91691861,17,174974.21,16928.84,167826.09,359729.14
4904,EP_G000004904,14.56800603,0.815602896,5.183619985,0.916278353,12.19923135,0.763469951,24.06532356,24.76643734,19,178632.45,23992.01,140019.14,342643.6
4905,EP_G000004905,14.65423533,0.793531876,4.622677524,0.835721757,12.69762557,0.919119198,24.83616998,22.39364544,19,174314.86,19514.68,175451.6,369281.14
4906,EP_G000004906,10.51245851,0.786112361,7.433956693,0.896736867,12.57739267,0.980745782,24.61909038,28.39826963,18,205313.44,27026.08,169989.27,402328.79
4907,EP_G000004907,13.02110298,0.878005466,6.025479253,0.80479617,12.17255076,0.857373208,24.53216582,28.50575257,18,181531.61,19659.64,143822.2,345013.45
4908,EP_G000004908,13.97267217,0.7675925,5.294688508,0.799496927,13.79233741,0.918688858,23.88406864,26.12708138,18,183268.12,17161.5,174614.68,375044.3
4909,EP_G000004909,15.30353074,0.883997395,6.139866797,0.820248184,12.08577438,0.721659795,23.36499403,24.13706032,18,167813.07,20417.49,120193.62,308424.18
4910,EP_G000004910,14.35659561,0.887947534,5.56212867,0.721874304,14.84162088,0.967240013,24.81671206,25.93844608,18,181186.57,16277.98,197829.03,395293.58
4911,EP_G000004911,13.9515475,0.776343242,7.212170322,0.7651166,11.8044109,0.972442072,24.85541667,25.34657667,19,183378.49,27874.02,172572.28,383824.79
4912,EP_G000004912,13.76654162,0.832702849,5.891266147,0.89237806,12.56972527,0.775033826,24.28293195,26.77064213,17,158499.93,18717.16,122047.3,299264.39
4913,EP_G000004913,11.73739175,0.981038938,6.597221729,0.879913813,13.28122757,0.879711359,25.03466536,23.01094403,18,182139.92,23534.19,161010,366684.11
4914,EP_G000004914,13.01937257,0.839655427,5.764610979,0.781619714,12.53534916,0.757016239,23.07492108,25.10679816,17,169709.34,16041.61,118883.99,304634.94
4915,EP_G000004915,12.72366318,0.787419164,4.558985035,0.893706162,13.81441132,0.825776246,25.73513527,22.01691909,19,172517.35,20581.12,171497.49,364595.96
4916,EP_G000004916,14.85152643,0.751778207,6.596446773,0.807479066,12.84336448,0.809404279,23.7849938,21.3703236,19,177237.16,26905.89,156281.4,360424.45
4917,EP_G000004917,13.25662465,0.78117423,8.445715101,0.741668233,12.52622212,0.735372577,24.61420733,22.60760397,18,162177.27,25394.76,126941.02,314513.05
4918,EP_G000004918,11.27474975,0.913948952,6.608756912,0.747870438,11.68419155,0.969200345,24.51148528,26.13115656,18,193459.98,20037.53,156058.22,369555.73
4919,EP_G000004919,13.85930686,0.744413212,6.601482542,0.961639805,12.00012582,0.934699074,25.36855465,28.50507319,18,169033.97,25736.65,154572.43,349343.05
4920,EP_G000004920,14.20526597,0.852717234,6.429110004,0.807193236,14.59193399,0.901916745,24.85276586,24.58712759,18,174879.19,21039.06,181365.11,377283.36
4921,EP_G000004921,10.45503441,0.978938149,5.800529425,0.886835224,11.3353936,0.741975496,24.65845237,24.92992114,17,171384.25,18314.42,105367.8,295066.47
4922,EP_G000004922,15.36531622,0.846247206,7.164442733,0.792475237,13.38293032,0.985421934,24.05130505,22.86689896,19,189886.02,28679.67,198260.61,416826.3
4923,EP_G000004923,12.84901744,0.872354772,6.360642639,0.94917142,12.67692088,0.887066633,25.26946044,26.77226375,18,175596.74,24476.18,154968.87,355041.79
4924,EP_G000004924,13.10382241,0.869833392,4.557807469,0.84292656,12.78155382,0.854030781,25.79235602,28.07093745,18,167885.62,15575.56,150429.01,333890.19
4925,EP_G000004925,15.53191874,0.912188597,7.12772347,0.782460561,10.89986594,0.847336278,24.37680636,28.77112803,19,181293.7,28172.11,138848.1,348313.91
4926,EP_G000004926,13.49899008,0.775869639,7.856102025,0.899859636,12.10931402,0.986228639,24.41374254,26.42694271,17,165549.62,25168.91,149616.3,340334.83
4927,EP_G000004927,13.57921959,0.888504661,4.878130935,0.707545404,10.96379974,0.890219067,23.23460613,29.08538427,18,189212.06,13992.84,134503.14,337708.04
4928,EP_G000004928,13.51942102,0.940137293,7.695327812,0.820060477,12.92754421,0.97781045,24.45064214,22.68847806,17,164852.12,22467.54,158362.54,345682.2
4929,EP_G000004929,15.1282376,0.807665918,5.661890019,0.840930839,13.01627366,0.981624976,25.64211215,25.02900936,19,174738.09,24050.7,192085.8,390874.59
4930,EP_G000004930,12.36922984,0.877334749,4.44149994,0.777775959,11.52969868,0.830395184,24.19505643,26.88535402,17,166270.13,12298.91,119945.66,298514.7
4931,EP_G000004931,11.62195339,0.923280325,6.551184208,0.861441035,13.31558456,0.966414962,25.49707683,27.67647311,17,173747.92,20092.22,161215.07,355055.21
4932,EP_G000004932,13.57046763,0.743025817,4.664854235,0.937611062,13.96447248,0.764535702,25.21828386,23.69998987,18,159569.54,17732.05,147128.48,324430.07
4933,EP_G000004933,13.75652182,0.846816747,5.282127228,0.755836045,13.00202139,0.946881292,24.94862598,27.16941978,17,161015.41,14214.09,154236.85,329466.35
4934,EP_G000004934,13.55832733,0.825255877,8.374594243,0.771984725,12.1468978,0.746775392,25.55970024,24.87909138,18,156429.9,26210.21,125005.7,307645.81
4935,EP_G000004935,13.42296001,0.838841318,5.599784646,0.846451513,14.32736706,0.894606281,25.43737935,24.10137188,19,184068.31,23943.05,192690.95,400702.31
4936,EP_G000004936,10.94068438,0.825865657,6.245846485,0.874937584,12.89373141,0.989492361,23.99306924,24.93324928,17,184606.16,19455.88,159835.34,363897.38
4937,EP_G000004937,13.46357904,0.851135731,4.981755863,0.879282604,11.14439169,0.97991196,24.85500847,20.96882933,17,148911.73,15595.29,136812.31,301319.33
4938,EP_G000004938,14.66638158,0.887836355,5.456657692,0.783832265,12.48839629,0.799036625,24.77780307,21.39047951,19,169074.42,21605.08,150015.57,340695.07
4939,EP_G000004939,14.22691644,0.720352382,6.654680967,0.839923393,12.52060598,0.756659134,25.62233061,24.6732755,19,163209.05,28234.03,142425.78,333868.86
4940,EP_G000004940,12.22333579,0.852684831,7.270166069,0.710612411,13.74258589,0.89358759,24.56877894,28.43589881,19,208846.74,26096.55,184615.68,419558.97
4941,EP_G000004941,13.67355928,0.767807381,6.377679409,0.763065508,13.85221988,0.907004629,25.32594975,26.49051885,18,171122.43,19729.79,173142.35,363994.57
4942,EP_G000004942,14.5242604,0.823047436,6.521005107,0.727006999,13.05124088,0.929028215,24.27012144,27.92064861,18,179752.81,19219.9,167091.8,366064.51
4943,EP_G000004943,10.85475453,0.771243386,6.170933383,0.906143312,11.16928774,0.928158947,25.53922571,25.85799779,17,162154.54,19908.12,129876.2,311938.86
4944,EP_G000004944,12.82613044,0.906402595,6.155494177,0.828213979,13.31491404,0.750079267,24.9873178,23.63996418,17,153685.44,18150.48,125120.15,296956.07
4945,EP_G000004945,14.48904684,0.815501642,6.01559205,0.885055045,13.8045691,0.881647757,23.62388957,24.48103504,19,195630.98,26893.96,182970.45,405495.39
4946,EP_G000004946,13.58788293,0.817415156,5.605462218,0.951792356,13.42726565,0.891749454,24.18301448,21.73960239,19,188246.35,26950.06,180008.67,395205.08
4947,EP_G000004947,12.58893821,0.780453845,7.099634274,0.853934139,12.25712747,0.980360368,23.62571461,23.5721699,17,172052.04,21584.54,150541.48,344178.06
4948,EP_G000004948,14.15073319,0.758151629,7.274251402,0.898948128,10.43935751,0.806586858,24.98348986,25.21335512,19,168854.66,33031.55,126586.65,328472.86
4949,EP_G000004949,13.4367333,0.813592087,6.712980333,0.84397766,12.26358584,0.830188,24.61529406,26.63321578,19,187102.93,28618.86,153058.31,368780.1
4950,EP_G000004950,14.94654564,0.816922783,5.553961867,0.816557082,12.9455017,0.886949336,24.94445991,26.02868713,17,151272.87,16146.26,143846.55,311265.68
4951,EP_G000004951,12.26345875,0.844127893,6.143167031,0.830786381,11.37764327,0.835062958,23.62144372,27.6324759,17,174055.64,18170.39,119029.13,311255.16
4952,EP_G000004952,11.26865112,0.774328905,7.072430221,0.78300468,13.03169895,0.7301912,24.94176355,25.06940139,18,175852.07,22450.76,131133.02,329435.85
4953,EP_G000004953,14.0297323,0.855456197,8.845365008,0.882335208,12.174385,0.806082529,24.09468983,25.81967167,17,160359.04,27786.38,122944.27,311089.69
4954,EP_G000004954,11.99537277,0.930013073,5.178533825,0.747636584,11.40791597,0.75840715,23.54153934,22.99365807,19,195299.57,19557.05,130068.38,344925
4955,EP_G000004955,14.09482982,0.792755178,7.178474556,0.806504002,11.55894345,0.726994539,23.80605247,25.18451075,19,181297.71,29244.54,126331.68,336873.93
4956,EP_G000004956,14.06551783,0.901725155,6.322713652,0.853509733,13.151707,0.967712302,24.82302515,28.97702051,19,198557.24,27259.51,191333.66,417150.41
4957,EP_G000004957,13.75450397,0.825373946,5.885443107,0.773667819,12.92643191,0.722915225,25.20400804,28.52701476,17,150707.65,16211.24,117070.58,283989.47
4958,EP_G000004958,13.77837046,0.769995348,6.163189311,0.968298247,12.51541372,0.868700861,24.61521355,26.05594068,17,157063.67,21246.98,136206.3,314516.95
4959,EP_G000004959,13.98510564,0.86078632,6.373976445,0.86171471,12.31491187,0.888259636,25.81308133,26.96909974,17,148453.08,19554.94,137041.78,305049.8
4960,EP_G000004960,14.84036067,0.896973267,6.290215754,0.864779483,12.14061633,0.93671493,24.40872111,26.17863685,19,188023.84,27477.48,170966.56,386467.88
4961,EP_G000004961,10.55199672,0.922193299,6.466587027,0.82780458,12.97889796,0.956383811,24.60203681,21.72132571,17,176261.65,19058.36,155507.66,350827.67
4962,EP_G000004962,12.98000537,0.812407273,4.178826153,0.751500955,12.64332987,0.850373339,24.75320153,27.03492114,17,159659.23,11180.63,134695.43,305535.29
4963,EP_G000004963,12.29108634,0.744813738,6.874024077,0.824208641,13.26575682,0.877038386,24.79242662,23.92072196,19,190245.76,28618.99,174909.59,393774.34
4964,EP_G000004964,13.58630595,0.729184819,7.904234089,0.802811156,12.71158756,0.965567128,24.09380528,25.0383774,18,180461.27,25725.94,169144.04,375331.25
4965,EP_G000004965,14.11708533,0.751846533,8.274266144,0.785058514,12.92512858,0.808281464,23.91168463,24.6026424,18,172780.66,26334.77,143969.97,343085.4
4966,EP_G000004966,14.9344316,0.959155491,6.235507698,0.869098898,11.48923537,0.806228216,24.82487557,26.64990753,17,149544.77,19294.06,116046.18,284885.01
4967,EP_G000004967,12.47379913,0.766885971,6.698060453,0.871546833,12.78630927,0.996961514,24.81479121,23.18416396,18,177856.3,23666.71,175670.17,377193.18
4968,EP_G000004968,12.37494686,0.83334293,5.403363298,0.835163659,13.59747542,0.959170915,24.74354924,25.5190605,19,201039.88,22795.11,196072.77,419907.76
4969,EP_G000004969,15.67787146,0.747953815,6.054656944,0.87634959,11.80653715,0.964496296,25.15484492,23.31816805,17,141984.54,18890.76,142660.86,303536.16
4970,EP_G000004970,12.50431005,0.802936891,5.50327583,0.860045361,12.72359175,0.769573437,25.10071622,28.57630347,17,159470.31,16850.98,122670.9,298992.19
4971,EP_G000004971,13.59088166,0.821971263,5.459814873,0.942212403,10.52896918,0.804591245,24.56590909,23.88320251,17,147300.86,18315.1,106131.16,271747.12
4972,EP_G000004972,13.63568919,0.753543374,5.155750415,0.956374821,12.8362527,0.73638772,24.52410683,24.33562442,17,149715.97,17555.07,118420.4,285691.44
4973,EP_G000004973,12.81783624,0.839653989,8.430884642,0.882877641,11.89132122,0.841702528,24.0635404,24.90582265,19,195300.94,37599.29,150470.63,383370.86
4974,EP_G000004974,13.45898522,0.784184617,7.850962164,0.844446523,13.11987259,0.925204596,24.32549355,23.2477164,17,161839.41,23603.56,152071.96,337514.93
4975,EP_G000004975,12.91201637,0.848625255,6.635174854,0.880060046,13.96265181,0.829809921,24.0982754,27.62377251,19,205089.63,29496.51,174184.51,408770.65
4976,EP_G000004976,11.25862034,0.846651689,7.221214675,0.911444107,12.8153313,0.807367626,24.47565784,25.07963955,17,171250.78,23432.73,129623.25,324306.76
4977,EP_G000004977,13.63782784,0.958675992,6.315860104,0.938962589,10.93340896,0.792814227,24.31025589,25.80899946,17,157185.83,21113.65,108594.74,286894.22
4978,EP_G000004978,11.85259249,0.719507589,5.531088783,0.814290755,11.72476848,0.840162769,24.17927563,25.62712259,17,164436.7,16035.14,123409.74,303881.58
4979,EP_G000004979,14.45859854,0.734380127,7.797705477,0.983869354,12.85101048,0.769891839,24.66597843,24.48252892,18,162293.34,31103,136345.69,329742.03
4980,EP_G000004980,14.33565248,0.804994561,7.097757766,0.760626451,14.04345058,0.934961976,24.46837934,25.13558434,17,162829.28,19220.96,164493.8,346544.04
4981,EP_G000004981,14.17306023,0.829082126,4.98947548,0.846501801,13.53804011,0.807473756,25.33840173,24.83960842,18,160732.55,17123.04,150646.36,328501.95
4982,EP_G000004982,13.7342866,0.816477086,4.84489259,0.875703102,11.66416366,0.839806828,25.59277805,23.67836041,18,153679.08,17200.42,134991.81,305871.31
4983,EP_G000004983,13.26950053,0.805445679,4.545566264,0.737704974,12.9737954,0.936701654,24.52117577,29.46569439,17,169323.03,11938.6,152247.47,333509.1
4984,EP_G000004984,12.74726055,0.904219516,4.446053909,0.881531892,13.89958843,0.805415235,23.29064908,25.19293511,19,207506.41,19797.88,168300.25,395604.54
4985,EP_G000004985,12.30597491,0.759247447,6.606420344,0.803114376,11.96180245,0.957469306,25.28349127,25.00512105,17,157302.92,18889.75,143483.92,319676.59
4986,EP_G000004986,12.77091833,0.765397749,7.607078926,0.867471197,11.9114127,0.87512845,25.17246097,23.65061399,18,165491.12,26752.91,143651.28,335895.31
4987,EP_G000004987,13.97571857,0.919484667,4.646050458,0.862472175,13.13317317,0.993804992,24.53120471,24.31674171,19,193590.58,20241.14,196215.74,410047.46
4988,EP_G000004988,14.17063702,0.808694351,5.245548309,0.926532884,12.35538581,0.792244081,25.07095914,26.01363452,18,161081.34,19703.79,134893.1,315678.23
4989,EP_G000004989,11.99327147,0.764020429,7.462737166,0.835697876,13.53770945,0.814973957,24.90968626,22.08878783,17,156600.86,22203.94,138219.93,317024.73
4990,EP_G000004990,13.39728311,0.74732125,5.540533327,0.812236083,12.87917048,0.862434873,24.72219293,25.1081983,18,169655.75,18244.5,153069.49,340969.74
4991,EP_G000004991,13.26600745,0.832130834,6.483696077,0.822186466,13.39361572,0.924272606,24.93245527,22.22880613,19,185240.83,26927.68,186106.23,398274.74
4992,EP_G000004992,12.6921012,0.755981465,5.896152509,0.754237285,13.15266633,0.890471889,24.76843925,24.82512706,18,174823.39,18029.13,161401.83,354254.35
4993,EP_G000004993,12.38805131,0.77680295,5.632280621,0.79056346,12.53540141,0.929999011,25.66453284,23.86661607,19,180025.59,22491.95,175260.37,377777.91
4994,EP_G000004994,12.0927599,0.940195213,4.925616132,0.900084008,10.47484366,0.885977157,25.50636429,22.25167078,17,148123.45,15784.33,116265.76,280173.54
4995,EP_G000004995,14.83195336,0.874858065,6.741425168,0.910288097,13.43459786,0.953460642,25.02926841,21.12177345,17,151034.93,21848.07,160475.67,333358.67
4996,EP_G000004996,13.17938944,0.972160752,8.711212818,0.928650091,13.36992071,0.716140349,24.03909605,24.53549018,18,180331.37,32796.6,131947.57,345075.54
4997,EP_G000004997,14.26768916,0.849799432,7.246668466,0.895071603,12.77579179,0.727675525,24.54553919,27.73968553,17,155157.76,23092.91,116468.19,294718.86
4998,EP_G000004998,13.76355919,0.76500958,6.748572383,0.808503624,12.98962153,0.935660842,24.75357323,23.2991702,18,169758.96,22120.35,167490.19,359369.5
4999,EP_G000004999,13.49337356,0.83279669,5.836328004,0.870211787,13.59551231,0.965898091,25.49518355,24.76733263,17,156591.38,18082.03,164516.18,339189.59
5000,EP_G000005000,11.36278433,0.754017227,7.6768395,0.817830303,12.44732321,0.782597792,24.42094554,21.10613508,18,172597.52,25453.28,134242.19,332292.99
5001,EP_G000005001,13.01371241,0.83134924,5.776798874,0.811525378,11.88047215,0.741014343,24.66336856,28.62924769,18,172902.5,19005.85,121320.65,313229
5002,EP_G000005002,14.51438274,0.862553937,6.400592381,0.794747576,13.16860147,0.951682633,24.31064345,25.62526969,18,178388.34,20622.79,172705.52,371716.65
5003,EP_G000005003,15.79168611,0.889168246,6.264952619,0.84958377,13.0445824,0.738073854,25.67606779,23.65989463,19,159256.7,26886.24,144741.47,330884.41
5004,EP_G000005004,15.79412298,0.832415286,6.762627113,0.825045655,11.91833996,0.943287967,25.16061248,25.01792693,18,158860.65,22619.94,154929.63,336410.22
5005,EP_G000005005,12.08404462,0.911084915,4.807145221,0.794840343,10.63191195,0.892820071,23.78807357,25.87824707,17,171053.68,13603.47,118920.59,303577.74
5006,EP_G000005006,11.95000743,0.761285065,7.48576671,0.791036373,12.19080395,0.87121218,24.81450342,26.39922909,19,194587.15,29911.54,159668.51,384167.2
5007,EP_G000005007,11.34019082,0.894514976,5.999614005,0.810183541,14.37637641,0.743712644,25.36298347,25.35512447,18,179098.75,19706.28,147342.84,346147.87
5008,EP_G000005008,11.17761939,0.776365385,6.31400924,0.779465228,13.40699361,0.936168584,25.09671172,26.0983263,19,203875.16,24860.39,188689.81,417425.36
5009,EP_G000005009,14.53620845,0.775324936,5.849806654,0.953385804,10.51066367,0.818776564,25.70669563,22.74524778,17,131224.45,19856.04,107814.53,258895.02
5010,EP_G000005010,12.87878858,0.927910964,8.499962396,0.850940366,13.63864569,0.701313207,25.09135545,22.82915067,19,180390.58,36536.1,143795.82,360722.5
5011,EP_G000005011,12.48541704,0.786848841,6.19175487,0.760986195,14.19567449,0.846250698,24.88991112,23.78307317,17,160076.47,16775.41,150500.11,327351.99
5012,EP_G000005012,13.69726017,0.904851677,5.89182827,0.924140288,10.89352461,0.710967622,24.67586759,25.9124773,17,148905.17,19385.21,97028.65,265319.03
5013,EP_G000005013,14.27862228,0.741055996,4.604028398,0.982946058,13.95853252,0.944514302,24.58126653,22.75803115,19,184787.01,22859.87,198203.49,405850.37
5014,EP_G000005014,14.40601818,0.830673397,4.823094286,0.882764345,10.21757916,0.865547001,24.76473366,25.2193035,18,158119.36,17261.1,121874.57,297255.03
5015,EP_G000005015,12.39774625,0.834217406,8.074219498,0.844645727,11.46516421,0.853914284,24.88308833,25.3624644,19,188436.34,34449.36,147182.97,370068.67
5016,EP_G000005016,14.04068628,0.812705908,7.009757667,0.853809911,13.26801445,0.970089732,24.56496946,23.48637506,17,160302.83,21308.2,161249.95,342860.98
5017,EP_G000005017,13.90626904,0.86840869,7.218346008,0.793360314,12.47533929,0.895673595,24.53911513,23.25668223,19,184579.57,28927.72,167982.92,381490.21
5018,EP_G000005018,13.61513733,0.775244916,5.00935086,0.830359977,13.43000567,0.891357028,24.71771923,21.87943416,18,166685.98,16863.43,164968.99,348518.4
5019,EP_G000005019,15.06352968,0.754122395,5.027527365,0.808030597,12.56175891,0.933000424,24.84561075,23.98462687,17,147875.34,14463.21,146829.74,309168.29
5020,EP_G000005020,13.65289025,0.753898547,5.354682839,0.743862494,13.75942605,0.733774651,24.95114784,21.51325033,17,142693.22,14181.07,126486.67,283360.96
5021,EP_G000005021,13.56227988,0.866192276,7.812665178,0.917496825,11.41692844,0.712346842,24.73487697,28.73694315,17,155422.61,25520.33,101887.88,282830.82
5022,EP_G000005022,11.21692508,0.752590774,6.227593206,0.840722924,11.27248665,0.759755744,25.44872037,24.59672893,19,179251.95,26447.17,128752.81,334451.93
5023,EP_G000005023,11.42010702,0.91210432,4.712379686,0.845047758,13.25991794,0.934491992,24.63894512,26.02041865,19,209814.12,20115.35,186285.65,416215.12
5024,EP_G000005024,14.50455326,0.817757372,7.55129303,0.773489685,10.65988841,0.730038829,25.22370529,24.77726025,18,149645.41,23679.57,107244.01,280568.99
5025,EP_G000005025,12.76781379,0.864543113,5.871209112,0.90931097,11.71979458,0.70747499,24.76102998,22.4343329,17,147383.85,19007.39,103875.43,270266.67
5026,EP_G000005026,14.2786959,0.741912296,6.944248573,0.78362905,12.84143143,0.748553894,24.6150551,25.00245686,19,174787.79,27487.92,144510.53,346786.24
5027,EP_G000005027,13.24460283,0.978796602,5.239241757,0.826857712,13.38789192,0.733560044,25.15855715,24.0507755,18,165477,17562.94,135338.79,318378.73
5028,EP_G000005028,13.7978932,0.831411859,4.923224408,0.89183553,12.41182455,0.993359298,25.24493698,25.24120833,18,169524.37,17800.51,169909.01,357233.89
5029,EP_G000005029,14.14732794,0.956359465,6.740621854,0.781074848,13.63761652,0.961704374,24.90582969,26.48856238,18,180366.43,21344.73,180740.09,382451.25
5030,EP_G000005030,13.58461959,0.923640791,5.477509246,0.781825475,11.9551011,0.854970373,24.14416635,24.29667143,19,188320.11,21632.11,153662.29,363614.51
5031,EP_G000005031,11.37691554,0.853021199,5.747038985,0.836976158,12.22782873,0.859068259,25.40790215,26.26640433,18,178274.93,19500.93,144760.96,342536.82
5032,EP_G000005032,13.9975573,0.770025065,6.109950642,0.833970611,10.58001947,0.788645209,24.13298044,24.70482013,18,162627.8,20657.91,114985.36,298271.07
5033,EP_G000005033,11.86277779,0.787759475,5.257993961,0.731134218,12.17025064,0.8863407,24.63539142,27.3379392,19,198466.94,19418.84,162167.27,380053.05
5034,EP_G000005034,11.22054134,0.827640388,7.164728288,0.812355044,13.0444911,0.997064941,24.66653929,26.06434563,17,179467.69,20721.83,162941.73,363131.25
5035,EP_G000005035,12.26007267,0.810078826,5.46485703,0.765758954,13.68626017,0.784921967,24.1146733,22.77809697,18,177415.15,16965.59,148042.26,342423
5036,EP_G000005036,11.40280144,0.782799826,5.65029733,0.868568412,13.13093187,0.935137022,23.87129907,25.11356544,19,212302.04,24790.28,184600.89,421693.21
5037,EP_G000005037,13.85650987,0.863766685,6.713538387,0.825008981,11.29720214,0.980334586,24.39368803,23.74583872,19,186493.45,27977.97,166497.69,380969.11
5038,EP_G000005038,12.7814874,0.798931098,7.872588461,0.79466499,13.56525179,0.886760377,25.07932846,24.38588462,19,189266.63,31601.5,180841.1,401709.23
5039,EP_G000005039,15.48193902,0.76517006,5.253583306,0.815137612,14.6671974,0.848376121,24.88863701,27.94394545,18,168887.92,17361.39,171478.63,357727.94
5040,EP_G000005040,12.473659,0.911147702,6.23491716,0.897232703,11.55805992,0.80240217,25.47640884,23.97865128,19,177494.51,28258.03,139424.8,345177.34
5041,EP_G000005041,14.18054326,0.971828213,6.260632755,0.891694461,13.38510618,0.829845426,24.34431237,21.90895247,17,156700.79,19875.44,139155.63,315731.86
5042,EP_G000005042,11.46988539,0.84066742,7.051733815,0.724661282,12.25540531,0.755761122,24.91386464,22.94163292,19,185039.68,25812.91,139243.59,350096.18
5043,EP_G000005043,14.79943449,0.847898326,6.167671439,0.806659085,10.9644115,0.766353599,25.01967942,23.96971079,17,138706.86,17713.07,105267.98,261687.91
5044,EP_G000005044,13.77321379,0.82950528,6.710407939,0.850764998,11.4916919,0.944080645,24.56254014,28.673248,17,163033.04,20325.49,135917.32,319275.85
5045,EP_G000005045,14.29622164,0.814780091,5.741602739,0.875823769,10.47933524,0.793123079,24.65543825,21.38078191,18,151474.4,20386.75,114537.78,286398.93
5046,EP_G000005046,13.08462001,0.745807203,6.623577203,0.781206009,11.64720469,0.840574051,25.23665439,24.11457838,18,159899.06,20977.62,134918.69,315795.37
5047,EP_G000005047,14.98272149,0.834410502,5.716996886,0.875623173,11.50666898,0.71119133,25.16720886,25.90007943,19,163643.66,25286.65,123026.61,311956.92
5048,EP_G000005048,13.74109107,0.800935939,5.765106795,0.772608179,12.490377,0.797732478,24.73172985,24.46842255,17,150039.47,15858.03,124828.73,290726.23
5049,EP_G000005049,14.98021562,0.93992139,6.366595062,0.755175542,13.19680777,0.734210796,24.48824461,26.72447748,18,167213.26,19491.85,133525.46,320230.57
5050,EP_G000005050,14.13909274,0.844070888,5.714310129,0.83554905,10.92374609,0.769745644,25.01623916,25.88502316,18,157180.23,19356.81,115875.94,292412.98
5051,EP_G000005051,13.81763651,0.817408293,7.759131209,0.971767918,12.92405197,0.935758861,25.58221802,23.8845081,18,165436.51,30568.47,166662.19,362667.17
5052,EP_G000005052,14.19281071,0.833723865,4.459186479,0.823208723,14.56134451,0.976995126,25.42852505,24.53033356,17,156647.58,13069.17,178227.87,347944.62
5053,EP_G000005053,12.80429206,0.886352316,7.225474728,0.802168051,12.43317446,0.798671189,24.23196267,21.71084912,17,157364.81,20635.47,124403.27,302403.55
5054,EP_G000005054,12.55285091,0.77869831,6.781408303,0.895984158,13.41759462,0.789463828,25.14019304,23.28976343,18,166828.87,24633.05,145975.96,337437.88
5055,EP_G000005055,14.22965273,0.812283165,5.578530092,0.910979162,11.53341651,0.857617206,25.19327774,22.85518,19,167897.53,25670.5,148701.19,342269.22
5056,EP_G000005056,13.94921473,0.923111915,4.817790369,0.812985398,11.31514948,0.831198429,24.93444599,24.59552216,18,161649.04,15879.2,129610.28,307138.52
5057,EP_G000005057,14.41683033,0.888125613,4.777727938,0.830909424,13.25632214,0.987462762,25.46507471,26.60773101,18,170693.54,16094.34,180392.39,367180.27
5058,EP_G000005058,12.62602282,0.870358668,6.964138225,0.841227894,12.37953058,0.958591661,24.8062462,21.36999447,19,187966.5,29592.87,178402.45,395961.82
5059,EP_G000005059,12.85728736,0.809799978,6.2433852,0.790926676,11.01378091,0.884333123,24.69698433,26.90812659,18,173222.63,20019.55,134222.94,327465.12
5060,EP_G000005060,12.84151245,0.934861512,6.507528886,0.773479565,12.39415009,0.836427119,25.40714493,27.9058462,18,173888.65,20406.24,142862.84,337157.73
5061,EP_G000005061,13.52627671,0.938842293,7.929821196,0.841263711,12.373682,0.890303609,23.24843433,22.9987363,19,202062.68,33697.8,165615.15,401375.63
5062,EP_G000005062,13.01938453,0.803763975,7.623136655,0.762080693,13.38790734,0.784030767,24.80615984,25.78793827,17,157827.26,20683.17,131500.54,310010.97
5063,EP_G000005063,12.42478952,0.725122736,4.866273471,0.874498065,13.58086877,0.787091762,25.35611103,24.48387248,19,178499.35,21496.19,160700.01,360695.55
5064,EP_G000005064,13.39839782,0.727278896,6.494643831,0.796864404,14.34374824,0.975400127,25.19051377,27.96506623,18,181091.6,20981.56,192805.71,394878.87
5065,EP_G000005065,14.19161018,0.785876363,4.471706623,0.730555584,10.81862648,0.804820274,23.37447743,25.63730495,17,157545.47,11630.79,109081.92,278258.18
5066,EP_G000005066,12.62408793,0.832419009,4.571947307,0.748494459,13.99870768,0.780199322,24.30379097,23.35414225,19,189357.91,17286.05,164193.71,370837.67
